REGION,Area,PLAN_TYPE,PARTICIPATION_MINIMUM,PARTICIPATION_MAXIMUM,MINIMUM_ENROLLED,PLAN_ID,TIERS,PRODUCT_ID,PRODUCT_NAME,INDIVIDUAL,TWO_PERSON,IND_PLUS_1_CHILD,IND_PLUS_CHILDREN,FAMILY,DOCUMENT_URL,EFFECTIVE_DATE,END_DATE,MAXIMUM_ENROLLED,VERSION,UNIQUE_IDENTIFIER,ORTHO,GrandfatherExpirationDate,RELATION_ID
MN,NON METRO,Value,20,69,1,NA943313608,THREE,2129764238,Value Standard $0/$0 Ded $1000 Max 3 Tier Non Metro Aug,16.8,31.3,31.3,49.9,49.9,,8/1/18,8/31/18,9,0,,,,NA9
MN,NON METRO,Value,70,100,1,HDCSOA43344609,THREE,2129764239,Value Standard $0/$0 Ded $1000 Max 3 Tier Non Metro Sept,14.6,27.2,27.2,43.4,43.4,,9/1/18,9/30/18,9,0,,,,HDCSOA
MN,NON METRO,Value,20,69,10,NA1743344610,THREE,2129764239,Value Standard $0/$0 Ded $1000 Max 3 Tier Non Metro Sept,15.7,29.2,29.2,46.6,46.6,,9/1/18,9/30/18,50,0,,,,NA17
MN,NON METRO,Value,70,100,10,NA2143344611,THREE,2129764239,Value Standard $0/$0 Ded $1000 Max 3 Tier Non Metro Sept,13.7,25.4,25.4,40.6,40.6,,9/1/18,9/30/18,50,0,,,,NA21
MN,NON METRO,Value,20,69,1,NA943344612,THREE,2129764239,Value Standard $0/$0 Ded $1000 Max 3 Tier Non Metro Sept,16.8,31.3,31.3,49.9,49.9,,9/1/18,9/30/18,9,0,,,,NA9
MN,NON METRO,Value,70,100,1,HDCSOA43374613,THREE,2129764240,Value Standard $0/$0 Ded $1000 Max 3 Tier Non Metro Oct,14.6,27.2,27.2,43.4,43.4,,10/1/18,10/31/18,9,0,,,,HDCSOA
MN,NON METRO,Value,20,69,10,NA1743374614,THREE,2129764240,Value Standard $0/$0 Ded $1000 Max 3 Tier Non Metro Oct,15.7,29.2,29.2,46.6,46.6,,10/1/18,10/31/18,50,0,,,,NA17
MN,NON METRO,Value,70,100,10,NA2143374615,THREE,2129764240,Value Standard $0/$0 Ded $1000 Max 3 Tier Non Metro Oct,13.7,25.4,25.4,40.6,40.6,,10/1/18,10/31/18,50,0,,,,NA21
MN,NON METRO,Value,20,69,1,NA943374616,THREE,2129764240,Value Standard $0/$0 Ded $1000 Max 3 Tier Non Metro Oct,16.8,31.3,31.3,49.9,49.9,,10/1/18,10/31/18,9,0,,,,NA9
MN,NON METRO,Value,70,100,1,HDCSOA43405617,THREE,2129764241,Value Standard $0/$0 Ded $1000 Max 3 Tier Non Metro Nov,14.6,27.2,27.2,43.4,43.4,,11/1/18,11/30/18,9,0,,,,HDCSOA
MN,NON METRO,Value,20,69,10,NA1743405618,THREE,2129764241,Value Standard $0/$0 Ded $1000 Max 3 Tier Non Metro Nov,15.7,29.2,29.2,46.6,46.6,,11/1/18,11/30/18,50,0,,,,NA17
MN,NON METRO,Value,70,100,10,NA2143405619,THREE,2129764241,Value Standard $0/$0 Ded $1000 Max 3 Tier Non Metro Nov,13.7,25.4,25.4,40.6,40.6,,11/1/18,11/30/18,50,0,,,,NA21
MN,NON METRO,Value,20,69,1,NA943405620,THREE,2129764241,Value Standard $0/$0 Ded $1000 Max 3 Tier Non Metro Nov,16.8,31.3,31.3,49.9,49.9,,11/1/18,11/30/18,9,0,,,,NA9
MN,NON METRO,Value,70,100,1,HDCSOA43435621,THREE,2129764242,Value Standard $0/$0 Ded $1000 Max 3 Tier Non Metro Dec,14.6,27.2,27.2,43.4,43.4,,12/1/18,12/31/18,9,0,,,,HDCSOA
MN,NON METRO,Value,20,69,10,NA1743435622,THREE,2129764242,Value Standard $0/$0 Ded $1000 Max 3 Tier Non Metro Dec,15.7,29.2,29.2,46.6,46.6,,12/1/18,12/31/18,50,0,,,,NA17
MN,NON METRO,Value,70,100,10,NA2143435623,THREE,2129764242,Value Standard $0/$0 Ded $1000 Max 3 Tier Non Metro Dec,13.7,25.4,25.4,40.6,40.6,,12/1/18,12/31/18,50,0,,,,NA21
MN,NON METRO,Value,20,69,1,NA943435624,THREE,2129764242,Value Standard $0/$0 Ded $1000 Max 3 Tier Non Metro Dec,16.8,31.3,31.3,49.9,49.9,,12/1/18,12/31/18,9,0,,,,NA9
MN,METRO,Freedom,70,100,1,7H4IQX43282625,THREE,2129770467,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier METRO-Jul,36.3,67.3,67.3,107.3,107.3,,7/1/18,7/31/18,9,0,,,,7H4IQX
MN,METRO,Freedom,70,100,10,DI0FEX43282626,THREE,2129770467,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier METRO-Jul,33.3,61.8,61.8,98.4,98.4,,7/1/18,7/31/18,50,0,,,,DI0FEX
MN,METRO,Freedom,20,70,10,KEIPQT43282627,THREE,2129770467,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier METRO-Jul,38.3,71,71,113.2,113.2,,7/1/18,7/31/18,50,0,,,,KEIPQT
MN,METRO,Freedom,20,69,1,NA443282628,THREE,2129770467,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier METRO-Jul,41.7,77.4,77.4,123.4,123.4,,7/1/18,7/31/18,9,0,,,,NA4
MN,METRO,Freedom,70,100,1,7H4IQX43313629,THREE,2129770468,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier METRO-Aug,36.3,67.3,67.3,107.3,107.3,,8/1/18,8/31/18,9,0,,,,7H4IQX
MN,METRO,Freedom,70,100,10,DI0FEX43313630,THREE,2129770468,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier METRO-Aug,33.3,61.8,61.8,98.4,98.4,,8/1/18,8/31/18,50,0,,,,DI0FEX
MN,METRO,Freedom,20,70,10,KEIPQT43313631,THREE,2129770468,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier METRO-Aug,38.3,71,71,113.2,113.2,,8/1/18,8/31/18,50,0,,,,KEIPQT
MN,METRO,Freedom,20,69,1,NA443313632,THREE,2129770468,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier METRO-Aug,41.7,77.4,77.4,123.4,123.4,,8/1/18,8/31/18,9,0,,,,NA4
MN,METRO,Freedom,70,100,1,7H4IQX43344633,THREE,2129770469,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier METRO-Sep,36.3,67.3,67.3,107.3,107.3,,9/1/18,9/30/18,9,0,,,,7H4IQX
MN,METRO,Freedom,70,100,10,DI0FEX43344634,THREE,2129770469,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier METRO-Sep,33.3,61.8,61.8,98.4,98.4,,9/1/18,9/30/18,50,0,,,,DI0FEX
MN,METRO,Freedom,20,70,10,KEIPQT43344635,THREE,2129770469,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier METRO-Sep,38.3,71,71,113.2,113.2,,9/1/18,9/30/18,50,0,,,,KEIPQT
MN,METRO,Freedom,20,69,1,NA443344636,THREE,2129770469,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier METRO-Sep,41.7,77.4,77.4,123.4,123.4,,9/1/18,9/30/18,9,0,,,,NA4
MN,METRO,Freedom,70,100,1,7H4IQX43374637,THREE,2129770470,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier METRO-Oct,36.3,67.3,67.3,107.3,107.3,,10/1/18,10/31/18,9,0,,,,7H4IQX
MN,METRO,Freedom,70,100,10,DI0FEX43374638,THREE,2129770470,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier METRO-Oct,33.3,61.8,61.8,98.4,98.4,,10/1/18,10/31/18,50,0,,,,DI0FEX
MN,METRO,Freedom,20,70,10,KEIPQT43374639,THREE,2129770470,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier METRO-Oct,38.3,71,71,113.2,113.2,,10/1/18,10/31/18,50,0,,,,KEIPQT
MN,METRO,Freedom,20,69,1,NA443374640,THREE,2129770470,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier METRO-Oct,41.7,77.4,77.4,123.4,123.4,,10/1/18,10/31/18,9,0,,,,NA4
MN,METRO,Freedom,70,100,1,7H4IQX43405641,THREE,2129770471,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier METRO-Nov,36.3,67.3,67.3,107.3,107.3,,11/1/18,11/30/18,9,0,,,,7H4IQX
MN,METRO,Freedom,70,100,10,DI0FEX43405642,THREE,2129770471,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier METRO-Nov,33.3,61.8,61.8,98.4,98.4,,11/1/18,11/30/18,50,0,,,,DI0FEX
MN,METRO,Freedom,20,70,10,KEIPQT43405643,THREE,2129770471,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier METRO-Nov,38.3,71,71,113.2,113.2,,11/1/18,11/30/18,50,0,,,,KEIPQT
MN,METRO,Freedom,20,69,1,NA443405644,THREE,2129770471,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier METRO-Nov,41.7,77.4,77.4,123.4,123.4,,11/1/18,11/30/18,9,0,,,,NA4
MN,METRO,Freedom,70,100,1,7H4IQX43435645,THREE,2129770472,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier METRO-Dec,36.3,67.3,67.3,107.3,107.3,,12/1/18,12/31/18,9,0,,,,7H4IQX
MN,METRO,Freedom,70,100,10,DI0FEX43435646,THREE,2129770472,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier METRO-Dec,33.3,61.8,61.8,98.4,98.4,,12/1/18,12/31/18,50,0,,,,DI0FEX
MN,METRO,Freedom,20,70,10,KEIPQT43435647,THREE,2129770472,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier METRO-Dec,38.3,71,71,113.2,113.2,,12/1/18,12/31/18,50,0,,,,KEIPQT
MN,METRO,Freedom,20,69,1,NA443435648,THREE,2129770472,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier METRO-Dec,41.7,77.4,77.4,123.4,123.4,,12/1/18,12/31/18,9,0,,,,NA4
MN,METRO,Preferred,70,100,10,2W9M0U43282649,THREE,2129785029,Preferred w/ortho $1000  $50/$150 Ded $1000 Max 3-tier Metro - Jul,31.1,59.9,59.9,104.7,104.7,,7/1/18,7/31/18,50,0,,1000,,2W9M0U
MN,METRO,Preferred,20,70,10,67IS9V43282650,THREE,2129785029,Preferred w/ortho $1000  $50/$150 Ded $1000 Max 3-tier Metro - Jul,35.8,68.9,68.9,120.4,120.4,,7/1/18,7/31/18,50,0,,1000,,67IS9V
MN,METRO,Preferred,70,100,10,2W9M0U43313651,THREE,2129785030,Preferred w/ortho $1000  $50/$150 Ded $1000 Max 3-tier Metro - Aug,31.1,59.9,59.9,104.7,104.7,,8/1/18,8/31/18,50,0,,1000,,2W9M0U
MN,METRO,Preferred,20,70,10,67IS9V43313652,THREE,2129785030,Preferred w/ortho $1000  $50/$150 Ded $1000 Max 3-tier Metro - Aug,35.8,68.9,68.9,120.4,120.4,,8/1/18,8/31/18,50,0,,1000,,67IS9V
MN,METRO,Preferred,70,100,10,2W9M0U43344653,THREE,2129785031,Preferred w/ortho $1000  $50/$150 Ded $1000 Max 3-tier Metro - Sep,31.1,59.9,59.9,104.7,104.7,,9/1/18,9/30/18,50,0,,1000,,2W9M0U
MN,METRO,Preferred,20,70,10,67IS9V43344654,THREE,2129785031,Preferred w/ortho $1000  $50/$150 Ded $1000 Max 3-tier Metro - Sep,35.8,68.9,68.9,120.4,120.4,,9/1/18,9/30/18,50,0,,1000,,67IS9V
MN,METRO,Preferred,70,100,10,2W9M0U43374655,THREE,2129785032,Preferred w/ortho $1000  $50/$150 Ded $1000 Max 3-tier Metro - Oct,31.1,59.9,59.9,104.7,104.7,,10/1/18,10/31/18,50,0,,1000,,2W9M0U
MN,METRO,Preferred,20,70,10,67IS9V43374656,THREE,2129785032,Preferred w/ortho $1000  $50/$150 Ded $1000 Max 3-tier Metro - Oct,35.8,68.9,68.9,120.4,120.4,,10/1/18,10/31/18,50,0,,1000,,67IS9V
MN,METRO,Preferred,70,100,10,2W9M0U43405657,THREE,2129785033,Preferred w/ortho $1000  $50/$150 Ded $1000 Max 3-tier Metro - Nov,31.1,59.9,59.9,104.7,104.7,,11/1/18,11/30/18,50,0,,1000,,2W9M0U
MN,METRO,Preferred,20,70,10,67IS9V43405658,THREE,2129785033,Preferred w/ortho $1000  $50/$150 Ded $1000 Max 3-tier Metro - Nov,35.8,68.9,68.9,120.4,120.4,,11/1/18,11/30/18,50,0,,1000,,67IS9V
MN,METRO,Preferred,70,100,10,2W9M0U43435659,THREE,2129785034,Preferred w/ortho $1000  $50/$150 Ded $1000 Max 3-tier Metro - Dec,31.1,59.9,59.9,104.7,104.7,,12/1/18,12/31/18,50,0,,1000,,2W9M0U
MN,METRO,Preferred,20,70,10,67IS9V43435660,THREE,2129785034,Preferred w/ortho $1000  $50/$150 Ded $1000 Max 3-tier Metro - Dec,35.8,68.9,68.9,120.4,120.4,,12/1/18,12/31/18,50,0,,1000,,67IS9V
MN,NON METRO,Freedom,20,70,10,KIOEAU43282661,THREE,2129788060,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier NON METRO-Jul,42,78,78,124.3,124.3,,7/1/18,7/31/18,50,0,,,,KIOEAU
MN,NON METRO,Freedom,20,69,1,NA1243282662,THREE,2129788060,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier NON METRO-Jul,45.8,85,85,135.5,135.5,,7/1/18,7/31/18,9,0,,,,NA12
MN,NON METRO,Freedom,70,100,1,O8RBDR43282663,THREE,2129788060,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier NON METRO-Jul,39.8,73.9,73.9,117.8,117.8,,7/1/18,7/31/18,9,0,,,,O8RBDR
MN,NON METRO,Freedom,70,100,10,T18K2243282664,THREE,2129788060,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier NON METRO-Jul,36.6,67.8,67.8,108.1,108.1,,7/1/18,7/31/18,50,0,,,,T18K22
MN,NON METRO,Freedom,20,70,10,KIOEAU43313665,THREE,2129788061,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier NON METRO-Aug,42,78,78,124.3,124.3,,8/1/18,8/31/18,50,0,,,,KIOEAU
MN,NON METRO,Freedom,20,69,1,NA1243313666,THREE,2129788061,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier NON METRO-Aug,45.8,85,85,135.5,135.5,,8/1/18,8/31/18,9,0,,,,NA12
MN,NON METRO,Freedom,70,100,1,O8RBDR43313667,THREE,2129788061,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier NON METRO-Aug,39.8,73.9,73.9,117.8,117.8,,8/1/18,8/31/18,9,0,,,,O8RBDR
MN,NON METRO,Freedom,70,100,10,T18K2243313668,THREE,2129788061,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier NON METRO-Aug,36.6,67.8,67.8,108.1,108.1,,8/1/18,8/31/18,50,0,,,,T18K22
MN,NON METRO,Freedom,20,70,10,KIOEAU43344669,THREE,2129788062,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier NON METRO-Sep,42,78,78,124.3,124.3,,9/1/18,9/30/18,50,0,,,,KIOEAU
MN,NON METRO,Freedom,20,69,1,NA1243344670,THREE,2129788062,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier NON METRO-Sep,45.8,85,85,135.5,135.5,,9/1/18,9/30/18,9,0,,,,NA12
MN,NON METRO,Freedom,70,100,1,O8RBDR43344671,THREE,2129788062,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier NON METRO-Sep,39.8,73.9,73.9,117.8,117.8,,9/1/18,9/30/18,9,0,,,,O8RBDR
MN,NON METRO,Freedom,70,100,10,T18K2243344672,THREE,2129788062,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier NON METRO-Sep,36.6,67.8,67.8,108.1,108.1,,9/1/18,9/30/18,50,0,,,,T18K22
MN,NON METRO,Freedom,20,70,10,KIOEAU43374673,THREE,2129788063,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier NON METRO-Oct,42,78,78,124.3,124.3,,10/1/18,10/31/18,50,0,,,,KIOEAU
MN,NON METRO,Freedom,20,69,1,NA1243374674,THREE,2129788063,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier NON METRO-Oct,45.8,85,85,135.5,135.5,,10/1/18,10/31/18,9,0,,,,NA12
MN,NON METRO,Freedom,70,100,1,O8RBDR43374675,THREE,2129788063,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier NON METRO-Oct,39.8,73.9,73.9,117.8,117.8,,10/1/18,10/31/18,9,0,,,,O8RBDR
MN,NON METRO,Freedom,70,100,10,T18K2243374676,THREE,2129788063,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier NON METRO-Oct,36.6,67.8,67.8,108.1,108.1,,10/1/18,10/31/18,50,0,,,,T18K22
MN,NON METRO,Freedom,20,70,10,KIOEAU43405677,THREE,2129788064,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier NON METRO-Nov,42,78,78,124.3,124.3,,11/1/18,11/30/18,50,0,,,,KIOEAU
MN,NON METRO,Freedom,20,69,1,NA1243405678,THREE,2129788064,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier NON METRO-Nov,45.8,85,85,135.5,135.5,,11/1/18,11/30/18,9,0,,,,NA12
MN,NON METRO,Freedom,70,100,1,O8RBDR43405679,THREE,2129788064,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier NON METRO-Nov,39.8,73.9,73.9,117.8,117.8,,11/1/18,11/30/18,9,0,,,,O8RBDR
MN,NON METRO,Freedom,70,100,10,T18K2243405680,THREE,2129788064,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier NON METRO-Nov,36.6,67.8,67.8,108.1,108.1,,11/1/18,11/30/18,50,0,,,,T18K22
MN,NON METRO,Freedom,20,70,10,KIOEAU43435681,THREE,2129788065,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier NON METRO-Dec,42,78,78,124.3,124.3,,12/1/18,12/31/18,50,0,,,,KIOEAU
MN,NON METRO,Freedom,20,69,1,NA1243435682,THREE,2129788065,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier NON METRO-Dec,45.8,85,85,135.5,135.5,,12/1/18,12/31/18,9,0,,,,NA12
MN,NON METRO,Freedom,70,100,1,O8RBDR43435683,THREE,2129788065,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier NON METRO-Dec,39.8,73.9,73.9,117.8,117.8,,12/1/18,12/31/18,9,0,,,,O8RBDR
MN,NON METRO,Freedom,70,100,10,T18K2243435684,THREE,2129788065,Freedom Enhanced $50/$150 Ded $1500 Max 3-Tier NON METRO-Dec,36.6,67.8,67.8,108.1,108.1,,12/1/18,12/31/18,50,0,,,,T18K22
MN,METRO,Preferred,70,100,10,3EPFYP43282685,THREE,2129791479,Preferred w/ortho $1000  $50/$150 Ded $1500 Max 3-tier Metro - Jul,32.6,62.7,62.7,109.2,109.2,,7/1/18,7/31/18,50,0,,1000,,3EPFYP
MN,METRO,Preferred,20,70,10,61TMAK43282686,THREE,2129791479,Preferred w/ortho $1000  $50/$150 Ded $1500 Max 3-tier Metro - Jul,37.5,72.1,72.1,125.5,125.5,,7/1/18,7/31/18,50,0,,1000,,61TMAK
MN,METRO,Preferred,70,100,10,3EPFYP43313687,THREE,2129791480,Preferred w/ortho $1000  $50/$150 Ded $1500 Max 3-tier Metro - Aug,32.6,62.7,62.7,109.2,109.2,,8/1/18,8/31/18,50,0,,1000,,3EPFYP
MN,METRO,Preferred,20,70,10,61TMAK43313688,THREE,2129791480,Preferred w/ortho $1000  $50/$150 Ded $1500 Max 3-tier Metro - Aug,37.5,72.1,72.1,125.5,125.5,,8/1/18,8/31/18,50,0,,1000,,61TMAK
MN,METRO,Preferred,70,100,10,3EPFYP43344689,THREE,2129791481,Preferred w/ortho $1000  $50/$150 Ded $1500 Max 3-tier Metro - Sep,32.6,62.7,62.7,109.2,109.2,,9/1/18,9/30/18,50,0,,1000,,3EPFYP
MN,METRO,Preferred,20,70,10,61TMAK43344690,THREE,2129791481,Preferred w/ortho $1000  $50/$150 Ded $1500 Max 3-tier Metro - Sep,37.5,72.1,72.1,125.5,125.5,,9/1/18,9/30/18,50,0,,1000,,61TMAK
MN,METRO,Preferred,70,100,10,3EPFYP43374691,THREE,2129791482,Preferred w/ortho $1000  $50/$150 Ded $1500 Max 3-tier Metro - Oct,32.6,62.7,62.7,109.2,109.2,,10/1/18,10/31/18,50,0,,1000,,3EPFYP
MN,METRO,Preferred,20,70,10,61TMAK43374692,THREE,2129791482,Preferred w/ortho $1000  $50/$150 Ded $1500 Max 3-tier Metro - Oct,37.5,72.1,72.1,125.5,125.5,,10/1/18,10/31/18,50,0,,1000,,61TMAK
MN,METRO,Preferred,70,100,10,3EPFYP43405693,THREE,2129791483,Preferred w/ortho $1000  $50/$150 Ded $1500 Max 3-tier Metro - Nov,32.6,62.7,62.7,109.2,109.2,,11/1/18,11/30/18,50,0,,1000,,3EPFYP
MN,METRO,Preferred,20,70,10,61TMAK43405694,THREE,2129791483,Preferred w/ortho $1000  $50/$150 Ded $1500 Max 3-tier Metro - Nov,37.5,72.1,72.1,125.5,125.5,,11/1/18,11/30/18,50,0,,1000,,61TMAK
MN,METRO,Preferred,70,100,10,3EPFYP43435695,THREE,2129791484,Preferred w/ortho $1000  $50/$150 Ded $1500 Max 3-tier Metro - Dec,32.6,62.7,62.7,109.2,109.2,,12/1/18,12/31/18,50,0,,1000,,3EPFYP
MN,METRO,Preferred,20,70,10,61TMAK43435696,THREE,2129791484,Preferred w/ortho $1000  $50/$150 Ded $1500 Max 3-tier Metro - Dec,37.5,72.1,72.1,125.5,125.5,,12/1/18,12/31/18,50,0,,1000,,61TMAK
MN,METRO,Freedom,70,100,10,V1B9HW43282697,THREE,2129796497,Freedom Enhanced $50/$150 Ded $2000 Max 3 Tier Metro Jul,34.3,63.7,63.7,101.5,101.5,,7/1/18,7/31/18,50,0,,,,V1B9HW
MN,METRO,Freedom,20,70,10,VXCH2Z43282698,THREE,2129796497,Freedom Enhanced $50/$150 Ded $2000 Max 3 Tier Metro Jul,39.5,73.2,73.2,116.7,116.7,,7/1/18,7/31/18,50,0,,,,VXCH2Z
MN,METRO,Freedom,70,100,10,V1B9HW43313699,THREE,2129796498,Freedom Enhanced $50/$150 Ded $2000 Max 3 Tier Metro Aug,34.3,63.7,63.7,101.5,101.5,,8/1/18,8/31/18,50,0,,,,V1B9HW
MN,METRO,Freedom,20,70,10,VXCH2Z43313700,THREE,2129796498,Freedom Enhanced $50/$150 Ded $2000 Max 3 Tier Metro Aug,39.5,73.2,73.2,116.7,116.7,,8/1/18,8/31/18,50,0,,,,VXCH2Z
MN,METRO,Freedom,70,100,10,V1B9HW43344701,THREE,2129796499,Freedom Enhanced $50/$150 Ded $2000 Max 3 Tier Metro Sept,34.3,63.7,63.7,101.5,101.5,,9/1/18,9/30/18,50,0,,,,V1B9HW
MN,METRO,Freedom,20,70,10,VXCH2Z43344702,THREE,2129796499,Freedom Enhanced $50/$150 Ded $2000 Max 3 Tier Metro Sept,39.5,73.2,73.2,116.7,116.7,,9/1/18,9/30/18,50,0,,,,VXCH2Z
MN,METRO,Freedom,70,100,10,V1B9HW43374703,THREE,2129796500,Freedom Enhanced $50/$150 Ded $2000 Max 3 Tier Metro Oct,34.3,63.7,63.7,101.5,101.5,,10/1/18,10/31/18,50,0,,,,V1B9HW
MN,METRO,Freedom,20,70,10,VXCH2Z43374704,THREE,2129796500,Freedom Enhanced $50/$150 Ded $2000 Max 3 Tier Metro Oct,39.5,73.2,73.2,116.7,116.7,,10/1/18,10/31/18,50,0,,,,VXCH2Z
MN,METRO,Freedom,70,100,10,V1B9HW43405705,THREE,2129796501,Freedom Enhanced $50/$150 Ded $2000 Max 3 Tier Metro Nov,34.3,63.7,63.7,101.5,101.5,,11/1/18,11/30/18,50,0,,,,V1B9HW
MN,METRO,Freedom,20,70,10,VXCH2Z43405706,THREE,2129796501,Freedom Enhanced $50/$150 Ded $2000 Max 3 Tier Metro Nov,39.5,73.2,73.2,116.7,116.7,,11/1/18,11/30/18,50,0,,,,VXCH2Z
MN,METRO,Freedom,70,100,10,V1B9HW43435707,THREE,2129796502,Freedom Enhanced $50/$150 Ded $2000 Max 3 Tier Metro Dec,34.3,63.7,63.7,101.5,101.5,,12/1/18,12/31/18,50,0,,,,V1B9HW
MN,METRO,Freedom,20,70,10,VXCH2Z43435708,THREE,2129796502,Freedom Enhanced $50/$150 Ded $2000 Max 3 Tier Metro Dec,39.5,73.2,73.2,116.7,116.7,,12/1/18,12/31/18,50,0,,,,VXCH2Z
MN,METRO,Preferred,20,70,10,DLEXXG43282709,THREE,2129804405,Preferred w/ortho $1000  $50/$150 Ded $2000 Max 3-tier Metro - Jul,38.7,74.3,74.3,128.9,128.9,,7/1/18,7/31/18,50,0,,1000,,DLEXXG
MN,METRO,Preferred,70,100,10,MI9FHG43282710,THREE,2129804405,Preferred w/ortho $1000  $50/$150 Ded $2000 Max 3-tier Metro - Jul,33.6,64.6,64.6,112.1,112.1,,7/1/18,7/31/18,50,0,,1000,,MI9FHG
MN,METRO,Preferred,20,70,10,DLEXXG43313711,THREE,2129804407,Preferred w/ortho $1000  $50/$150 Ded $2000 Max 3-tier Metro - Aug,38.7,74.3,74.3,128.9,128.9,,8/1/18,8/31/18,50,0,,1000,,DLEXXG
MN,METRO,Preferred,70,100,10,MI9FHG43313712,THREE,2129804407,Preferred w/ortho $1000  $50/$150 Ded $2000 Max 3-tier Metro - Aug,33.6,64.6,64.6,112.1,112.1,,8/1/18,8/31/18,50,0,,1000,,MI9FHG
MN,METRO,Preferred,20,70,10,DLEXXG43344713,THREE,2129804408,Preferred w/ortho $1000  $50/$150 Ded $2000 Max 3-tier Metro - Sep,38.7,74.3,74.3,128.9,128.9,,9/1/18,9/30/18,50,0,,1000,,DLEXXG
MN,METRO,Preferred,70,100,10,MI9FHG43344714,THREE,2129804408,Preferred w/ortho $1000  $50/$150 Ded $2000 Max 3-tier Metro - Sep,33.6,64.6,64.6,112.1,112.1,,9/1/18,9/30/18,50,0,,1000,,MI9FHG
MN,METRO,Preferred,20,70,10,DLEXXG43374715,THREE,2129804409,Preferred w/ortho $1000  $50/$150 Ded $2000 Max 3-tier Metro - Oct,38.7,74.3,74.3,128.9,128.9,,10/1/18,10/31/18,50,0,,1000,,DLEXXG
MN,METRO,Preferred,70,100,10,MI9FHG43374716,THREE,2129804409,Preferred w/ortho $1000  $50/$150 Ded $2000 Max 3-tier Metro - Oct,33.6,64.6,64.6,112.1,112.1,,10/1/18,10/31/18,50,0,,1000,,MI9FHG
MN,METRO,Preferred,20,70,10,DLEXXG43405717,THREE,2129804410,Preferred w/ortho $1000  $50/$150 Ded $2000 Max 3-tier Metro - Nov,38.7,74.3,74.3,128.9,128.9,,11/1/18,11/30/18,50,0,,1000,,DLEXXG
MN,METRO,Preferred,70,100,10,MI9FHG43405718,THREE,2129804410,Preferred w/ortho $1000  $50/$150 Ded $2000 Max 3-tier Metro - Nov,33.6,64.6,64.6,112.1,112.1,,11/1/18,11/30/18,50,0,,1000,,MI9FHG
MN,METRO,Preferred,20,70,10,DLEXXG43435719,THREE,2129804417,Preferred w/ortho $1000  $50/$150 Ded $2000 Max 3-tier Metro - Dec,38.7,74.3,74.3,128.9,128.9,,12/1/18,12/31/18,50,0,,1000,,DLEXXG
MN,METRO,Preferred,70,100,10,MI9FHG43435720,THREE,2129804417,Preferred w/ortho $1000  $50/$150 Ded $2000 Max 3-tier Metro - Dec,33.6,64.6,64.6,112.1,112.1,,12/1/18,12/31/18,50,0,,1000,,MI9FHG
